ID,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
APR 172,2.384486336,1.110582677,3.514667531,1.293502177,4.027495414,1.62341056,4.06342603,1.708337471,4.06342603,1.796530801,4.027495414,1.878191292,3.88377295,1.920654747,3.681254932,1.950052524,3.393810004,1.969651042,2.98224113,1.940253265,2.328957202,1.411093284,2.743792496,1.496020194,2.763391014,1.427425382,2.903847058,1.489487355,2.923445576,1.404560444,2.929978415,1.322899953,3.217423344,1.365363409,3.295817415,1.685472533
APR 208,1.433958221,1.861859194,2.16890264,1.613611301,3.155361371,1.607078462,3.210890504,1.672406855,3.233755442,1.734468828,3.230489022,1.816129319,3.16189421,1.914121908,2.985507549,2.064377211,2.724193978,2.208099675,2.299559425,2.361621398,1.522151551,2.149304122,1.943519685,2.064377211,1.927187587,1.992515979,2.087242149,1.979450301,2.070910051,1.89778981,2.048045113,1.819395738,2.325690782,1.727935989,2.541274479,1.98598314
APR 253,1.848793515,1.786731542,2.456347568,1.515618712,3.419941361,1.381695507,3.475470495,1.430691802,3.514667531,1.499286614,3.52120037,1.584213525,3.452605558,1.701804632,3.305616674,1.832461417,3.093299397,1.98598314,2.688263362,2.185234738,1.946786104,2.070910051,2.283227327,1.940253265,2.270161649,1.878191292,2.43348263,1.852059935,2.410617693,1.773665864,2.384486336,1.688738953,2.698062621,1.567881426,2.913646317,1.80959648
APR 256,2.35182214,1.228173784,3.027971005,1.110582677,3.896838628,1.224907364,3.985031959,1.316367114,4.004630476,1.388228346,3.985031959,1.476421676,3.893572209,1.545016489,3.70411987,1.636476239,3.446072718,1.737735248,3.034503844,1.825928578,2.394285595,1.509085873,2.753591755,1.486220935,2.750325335,1.407826864,2.943044094,1.44049106,2.923445576,1.35229773,2.923445576,1.26737082,3.171693469,1.231440204,3.305616674,1.502553034
APR 259,1.669140435,2.449814729,2.293026586,2.322424363,3.152094951,2.420416952,3.201091245,2.482478925,3.220689763,2.547807318,3.210890504,2.629467809,3.132496433,2.701329041,2.988773969,2.80258805,2.737259657,2.903847058,2.364887818,2.992040389,1.698538212,2.70786188,2.113373506,2.691529782,2.106840667,2.613135711,2.234231033,2.626201389,2.230964613,2.547807318,2.208099675,2.462880407,2.43674905,2.430216211,2.596803612,2.688263362
APR 262,2.511876702,0.98972515,3.168427049,0.865601204,4.089557387,0.983192311,4.141820101,1.055053543,4.158152199,1.149779713,4.128754423,1.224907364,4.037294673,1.306567855,3.877240111,1.420892543,3.619192959,1.522151551,3.230489022,1.603812042,2.560872996,1.290235757,2.910379898,1.2641044,2.894047799,1.198776007,3.07370088,1.218374525,3.076967299,1.130181195,3.050835942,1.051787124,3.279485317,1.009323668,3.449339138,1.280436498
APR 295,2.43674905,1.456823159,3.090032978,1.35556415,4.011163316,1.564615007,4.050360351,1.620144141,4.073225289,1.71487031,4.040561092,1.796530801,3.958900602,1.865125613,3.824977396,1.936986845,3.573463084,2.021913756,3.155361371,2.08070931,2.479212505,1.737735248,2.848317925,1.737735248,2.831985826,1.659341176,3.034503844,1.701804632,3.037770264,1.607078462,3.024704585,1.512352293,3.25335396,1.492753775,3.367678647,1.773665864
APR 297,1.398027605,2.61966855,2.061110792,2.587004353,3.106365076,2.89078138,3.139029272,2.965909032,3.155361371,3.060635201,3.122697174,3.129230013,3.031237424,3.204357665,2.845051505,3.286018156,2.541274479,3.351346549,2.07417647,3.374211486,1.398027605,2.946310514,1.80306364,2.972441871,1.812862899,2.89078138,2.005581658,2.939777674,2.012114497,2.851584344,2.005581658,2.766657434,2.289760166,2.756858175,2.387752756,3.07043446
APR 353,2.244030291,1.515618712,2.956109773,1.554815748,3.867440852,1.868392033,3.955634182,1.992515979,3.965433441,2.08070931,3.929502825,2.155836961,3.811911718,2.230964613,3.579995924,2.309358684,3.302350254,2.338756461,2.877715701,2.335490041,2.178701899,1.80306364,2.609869291,1.887990551,2.61966855,1.819395738,2.789522371,1.881457712,2.809120889,1.793264381,2.818920148,1.708337471,3.103098656,1.734468828,3.210890504,2.061110792
APR 388,2.123172765,1.198776007,2.809120889,1.322899953,3.707386289,1.780198703,3.746583325,1.871658453,3.740050486,1.966384622,3.70085345,2.048045113,3.602860861,2.097041408,3.400342843,2.123172765,3.060635201,2.119906345,2.632734228,2.054577952,2.025180176,1.453556739,2.387752756,1.561348587,2.400818434,1.496020194,2.573938675,1.584213525,2.593537193,1.512352293,2.61640213,1.4470239,2.894047799,1.492753775,2.933244835,1.80959648
APR 392,2.139504863,0.885199722,2.776456693,1.015856507,3.566930245,1.430691802,3.579995924,1.522151551,3.553864566,1.594012783,3.498335433,1.662607596,3.393810004,1.708337471,3.243554701,1.744268087,2.926711996,1.744268087,2.600070032,1.688738953,2.051311533,1.159578972,2.394285595,1.254305141,2.426949791,1.205308847,2.583737934,1.290235757,2.606602871,1.198776007,2.629467809,1.117115516,2.861383603,1.17264465,2.897314219,1.489487355
APR 433,2.123172765,1.554815748,2.658865586,1.094250579,3.550598147,0.764342195,3.635525057,0.793739972,3.707386289,0.855801945,3.720451968,0.940728856,3.674722093,1.071385641,3.579995924,1.244505882,3.416674942,1.437224641,3.076967299,1.724669569,2.289760166,1.783465122,2.596803612,1.577680685,2.551073737,1.518885132,2.743792496,1.4470239,2.688263362,1.378429087,2.629467809,1.303301436,2.874449282,1.149779713,3.142295692,1.319633534
APR 474,2.423683372,1.322899953,3.031237424,1.590746364,3.730251227,2.198300417,3.726984807,2.302825845,3.70085345,2.381219916,3.645324316,2.423683372,3.560397406,2.44001547,3.367678647,2.417150532,3.099832237,2.35182214,2.720927559,2.191767577,2.306092265,1.561348587,2.636000648,1.754067346,2.675197684,1.692005373,2.80258805,1.812862899,2.845051505,1.741001667,2.89078138,1.672406855,3.129230013,1.783465122,3.099832237,2.083975729
APR 483,2.410617693,1.322899953,3.184759147,1.290235757,4.043827512,1.512352293,4.109155905,1.597279203,4.132020842,1.698538212,4.102623066,1.770399444,4.024228994,1.838994256,3.844575914,1.920654747,3.550598147,1.98598314,3.142295692,2.018647336,2.420416952,1.62667698,2.80258805,1.620144141,2.79932163,1.554815748,3.041036683,1.607078462,3.044303103,1.525417971,3.041036683,1.437224641,3.295817415,1.430691802,3.403609263,1.71813673
APR 531,1.946786104,1.496020194,2.560872996,1.166111811,3.452605558,1.006057249,3.511401111,1.045254284,3.566930245,1.117115516,3.576729504,1.195509588,3.537532468,1.277170079,3.390543584,1.44049106,3.197824826,1.594012783,2.838518666,1.799797221,2.044778694,1.744268087,2.417150532,1.597279203,2.377953497,1.53848365,2.587004353,1.489487355,2.560872996,1.414359703,2.518409541,1.345764891,2.776456693,1.224907364,2.956109773,1.430691802
APR 567,1.456823159,1.669140435,2.044778694,1.420892543,2.943044094,1.368629828,3.001839648,1.430691802,3.027971005,1.479688096,3.014905326,1.567881426,2.952843353,1.669140435,2.812387309,1.793264381,2.577205095,1.946786104,2.234231033,2.116639926,1.541750069,1.943519685,1.845527096,1.848793515,1.816129319,1.786731542,2.012114497,1.757333765,1.976183881,1.682206114,1.953318944,1.613611301,2.230964613,1.522151551,2.391019175,1.747534506
APR 569,1.959851783,1.473155257,2.61966855,1.378429087,3.406875683,1.525417971,3.475470495,1.610344882,3.491802593,1.695271792,3.482003334,1.760600185,3.377477906,1.838994256,3.237021861,1.917388328,3.014905326,1.992515979,2.652332746,2.057844372,1.995782399,1.724669569,2.338756461,1.71813673,2.342022881,1.649541917,2.52494238,1.688738953,2.52494238,1.603812042,2.521675961,1.525417971,2.724193978,1.509085873,2.838518666,1.760600185
APR 573,2.570672255,1.362096989,3.299083835,1.388228346,4.181017137,1.71160389,4.223480592,1.789997962,4.24307911,1.881457712,4.200615655,1.959851783,4.096090226,2.015380917,3.909904307,2.083975729,3.61266012,2.129705604,3.184759147,2.136238443,2.544540898,1.669140435,2.874449282,1.708337471,2.88751496,1.636476239,3.116164335,1.708337471,3.139029272,1.620144141,3.145562112,1.541750069,3.43300704,1.561348587,3.52446679,1.874924872
APR 657,2.335490041,1.852059935,2.939777674,1.473155257,3.909904307,1.218374525,3.97196628,1.26737082,4.014429735,1.316367114,4.037294673,1.398027605,3.991564798,1.512352293,3.88050653,1.652808337,3.684521352,1.845527096,3.295817415,2.106840667,2.492278184,2.113373506,2.848317925,1.936986845,2.818920148,1.861859194,3.005106067,1.80306364,2.959376192,1.731202408,2.916912737,1.643009078,3.106365076,1.528684391,3.348080129,1.737735248
APR 677,2.645799907,1.378429087,3.321948772,1.365363409,4.305141083,1.678939694,4.370469476,1.783465122,4.373735896,1.881457712,4.33127244,1.956585363,4.236546271,2.025180176,4.047093932,2.110107086,3.713919129,2.162369801,3.243554701,2.162369801,2.61966855,1.71160389,2.97897471,1.731202408,2.985507549,1.652808337,3.207624085,1.71487031,3.197824826,1.62341056,3.197824826,1.515618712,3.498335433,1.541750069,3.599594441,1.871658453
APR 069,2.296293006,1.71487031,2.946310514,1.652808337,3.798846039,1.835727837,3.864174432,1.910855488,3.896838628,1.98271672,3.877240111,2.07744289,3.769448263,2.132972024,3.583262343,2.214632515,3.276218897,2.273428068,2.933244835,2.319157943,2.302825845,1.966384622,2.681730523,1.98271672,2.694796202,1.923921167,2.845051505,1.959851783,2.851584344,1.887990551,2.848317925,1.816129319,3.125963594,1.80959648,3.217423344,2.061110792
APR 072,2.005581658,1.678939694,2.590270773,1.479688096,3.514667531,1.456823159,3.589795182,1.518885132,3.622459379,1.577680685,3.622459379,1.659341176,3.553864566,1.731202408,3.364412227,1.852059935,3.109631496,1.976183881,2.737259657,2.119906345,2.083975729,1.943519685,2.430216211,1.865125613,2.410617693,1.789997962,2.583737934,1.783465122,2.567405836,1.708337471,2.560872996,1.639742658,2.805854469,1.567881426,2.992040389,1.783465122
APR 080,1.721403149,2.146037702,2.234231033,1.904322649,3.083500138,1.770399444,3.142295692,1.80633006,3.188025567,1.878191292,3.194558406,1.946786104,3.142295692,2.025180176,3.008372487,2.146037702,2.812387309,2.286493747,2.472679666,2.469413247,1.835727837,2.394285595,2.136238443,2.270161649,2.119906345,2.211366095,2.237497452,2.188501158,2.214632515,2.116639926,2.191767577,2.051311533,2.456347568,1.953318944,2.61966855,2.136238443
APR 082,1.427425382,1.600545623,1.999048819,1.35229773,2.897314219,1.202042427,2.972441871,1.247772302,3.011638906,1.306567855,3.014905326,1.378429087,2.929978415,1.496020194,2.782989532,1.636476239,2.560872996,1.789997962,2.211366095,1.976183881,1.53521723,1.881457712,1.848793515,1.757333765,1.825928578,1.685472533,1.979450301,1.662607596,1.956585363,1.584213525,1.940253265,1.515618712,2.16563622,1.424158962,2.387752756,1.607078462
APR 116,1.950052524,1.600545623,2.544540898,1.381695507,3.393810004,1.349031311,3.449339138,1.401294025,3.478736915,1.453556739,3.462404817,1.518885132,3.397076424,1.600545623,3.237021861,1.71813673,3.050835942,1.819395738,2.694796202,1.979450301,2.008848078,1.852059935,2.358354979,1.750800926,2.332223622,1.692005373,2.479212505,1.678939694,2.462880407,1.603812042,2.449814729,1.545016489,2.747058916,1.453556739,2.884248541,1.652808337
APR 128,2.61966855,1.286969337,3.299083835,1.437224641,4.102623066,1.852059935,4.138553682,1.936986845,4.132020842,2.005581658,4.086290967,2.083975729,3.965433441,2.129705604,3.759649004,2.162369801,3.501601852,2.149304122,3.076967299,2.087242149,2.53147522,1.594012783,2.933244835,1.698538212,2.965909032,1.639742658,3.090032978,1.695271792,3.112897915,1.616877721,3.142295692,1.541750069,3.439539879,1.613611301,3.446072718,1.89778981
APR 159,2.162369801,1.53848365,2.792788791,1.53848365,3.651857156,1.80633006,3.713919129,1.891256971,3.730251227,1.969651042,3.70085345,2.038245854,3.599594441,2.097041408,3.384010745,2.149304122,3.171693469,2.181968318,2.773190273,2.208099675,2.146037702,1.816129319,2.551073737,1.848793515,2.557606577,1.789997962,2.675197684,1.816129319,2.671931264,1.747534506,2.684996943,1.672406855,2.985507549,1.682206114,3.093299397,1.963118203
APR 163,2.005581658,1.597279203,2.554340157,1.688738953,3.34154729,2.090508568,3.387277165,2.172169059,3.384010745,2.237497452,3.357879388,2.299559425,3.240288281,2.338756461,3.047569522,2.368154238,2.779723112,2.361621398,2.410617693,2.299559425,1.891256971,1.845527096,2.276694488,1.940253265,2.299559425,1.881457712,2.417150532,1.943519685,2.44001547,1.878191292,2.469413247,1.812862899,2.733993237,1.878191292,2.776456693,2.142771283
APR 209,1.98271672,1.688738953,2.671931264,1.577680685,3.530999629,1.71487031,3.602860861,1.793264381,3.625725798,1.868392033,3.596328022,1.933720426,3.485269754,2.002315238,3.328481611,2.083975729,3.063901621,2.159103381,2.694796202,2.234231033,1.98924956,1.950052524,2.426949791,1.923921167,2.426949791,1.855326355,2.603336452,1.878191292,2.590270773,1.799797221,2.596803612,1.724669569,2.877715701,1.695271792,2.988773969,1.950052524
APR 254,2.593537193,1.848793515,3.178226308,1.629943399,4.056893191,1.597279203,4.115688744,1.646275498,4.145086521,1.705071051,4.148352941,1.780198703,4.047093932,1.855326355,3.919703566,1.956585363,3.684521352,2.08070931,3.325215192,2.237497452,2.678464103,2.100307827,3.07370088,1.995782399,3.044303103,1.920654747,3.194558406,1.920654747,3.178226308,1.842260676,3.152094951,1.776932283,3.426474201,1.698538212,3.570196665,1.907589069
APR 261,2.44001547,1.362096989,3.024704585,1.368629828,3.762915423,1.607078462,3.802112459,1.675673274,3.815178137,1.734468828,3.785780361,1.80959648,3.668189254,1.861859194,3.485269754,1.910855488,3.351346549,1.933720426,2.920179157,1.933720426,2.423683372,1.594012783,2.763391014,1.646275498,2.776456693,1.577680685,2.897314219,1.613611301,2.910379898,1.548282909,2.913646317,1.489487355,3.168427049,1.502553034,3.197824826,1.744268087
APR 263,2.426949791,0.731677999,3.07043446,0.486696526,3.88050653,0.398503196,3.945834923,0.44749949,3.991564798,0.509561464,3.991564798,0.581422696,3.919703566,0.702280222,3.766181843,0.832937008,3.544065307,0.973393052,3.201091245,1.136714034,2.515143121,1.009323668,2.884248541,0.898265401,2.871182862,0.829670588,3.018171746,0.81660491,3.005106067,0.738210838,2.985507549,0.669616026,3.233755442,0.571623437,3.403609263,0.780674294
APR 308,2.16890264,1.636476239,2.949576933,1.763866605,3.753116164,2.132972024,3.7923132,2.208099675,3.798846039,2.289760166,3.762915423,2.35182214,3.651857156,2.407351273,3.468937656,2.446548309,3.204357665,2.449814729,2.782989532,2.426949791,2.139504863,1.936986845,2.5282088,2.005581658,2.551073737,1.940253265,2.684996943,1.999048819,2.7111283,1.927187587,2.733993237,1.852059935,3.099832237,1.933720426,3.135762853,2.204833256
APR 439,2.289760166,1.554815748,2.841785085,1.580947105,3.645324316,1.884724131,3.691054191,1.953318944,3.69758703,2.015380917,3.684521352,2.090508568,3.583262343,2.155836961,3.397076424,2.208099675,3.152094951,2.240763872,2.743792496,2.244030291,2.16890264,1.822662158,2.511876702,1.868392033,2.521675961,1.799797221,2.655599166,1.855326355,2.668664844,1.776932283,2.681730523,1.708337471,2.969175451,1.737735248,3.054102362,2.012114497
APR 475,1.930454006,1.486220935,2.423683372,1.146513293,3.276218897,0.881933302,3.335014451,0.90479824,3.397076424,0.960327374,3.410142102,1.025655766,3.374211486,1.136714034,3.25335396,1.280436498,3.06716804,1.453556739,2.740526076,1.682206114,2.054577952,1.71160389,2.387752756,1.528684391,2.364887818,1.476421676,2.492278184,1.437224641,2.459613988,1.368629828,2.430216211,1.303301436,2.662132005,1.16937823,2.867916442,1.322899953
APR 477,2.511876702,1.309834275,3.099832237,1.460089578,3.867440852,1.920654747,3.88703937,2.002315238,3.877240111,2.067643631,3.834776655,2.126439184,3.726984807,2.159103381,3.537532468,2.175435479,3.256620379,2.152570542,2.88751496,2.067643631,2.413884113,1.571147846,2.740526076,1.672406855,2.766657434,1.607078462,2.907113478,1.692005373,2.933244835,1.62341056,2.965909032,1.545016489,3.217423344,1.639742658,3.227222603,1.89778981
APR 478,2.015380917,1.35883057,2.642533487,1.411093284,3.393810004,1.682206114,3.436273459,1.767133024,3.439539879,1.855326355,3.413408522,1.904322649,3.295817415,1.959851783,3.129230013,2.005581658,2.838518666,2.021913756,2.505343863,2.012114497,1.923921167,1.607078462,2.312625104,1.672406855,2.319157943,1.603812042,2.479212505,1.665874016,2.479212505,1.600545623,2.505343863,1.53521723,2.727460398,1.551549328,2.79605521,1.80306364
APR 480,1.80959648,1.639742658,2.495544604,1.705071051,3.25335396,1.959851783,3.312149513,2.041512274,3.325215192,2.116639926,3.282751736,2.185234738,3.155361371,2.26036239,2.985507549,2.322424363,2.724193978,2.34855572,2.342022881,2.335490041,1.744268087,1.930454006,2.123172765,1.963118203,2.129705604,1.907589069,2.293026586,1.959851783,2.302825845,1.884724131,2.315891524,1.80959648,2.590270773,1.838994256,2.629467809,2.093774988
APR 523,1.750800926,2.018647336,2.368154238,1.757333765,3.315415933,1.708337471,3.364412227,1.770399444,3.397076424,1.835727837,3.393810004,1.923921167,3.33828087,1.98924956,3.214156924,2.103574247,2.933244835,2.276694488,2.580471514,2.449814729,1.829194997,2.283227327,2.195033997,2.181968318,2.178701899,2.113373506,2.319157943,2.097041408,2.299559425,2.015380917,2.289760166,1.936986845,2.518409541,1.858592774,2.7111283,2.087242149
APR 527,2.155836961,1.335965632,2.776456693,1.0811849,3.707386289,1.002790829,3.775981102,1.051787124,3.824977396,1.117115516,3.828243816,1.198776007,3.740050486,1.303301436,3.570196665,1.427425382,3.318682352,1.558082167,2.969175451,1.71487031,2.201566836,1.574414266,2.606602871,1.476421676,2.587004353,1.401294025,2.756858175,1.398027605,2.727460398,1.303301436,2.7111283,1.234706623,2.965909032,1.162845391,3.155361371,1.375162668
APR 571,2.776456693,1.558082167,3.380744326,1.62341056,4.167951458,1.956585363,4.210414914,2.038245854,4.220214173,2.119906345,4.187549976,2.191767577,4.079758128,2.237497452,3.857641593,2.276694488,3.602860861,2.286493747,3.240288281,2.263628809,2.691529782,1.812862899,3.076967299,1.901056229,3.103098656,1.832461417,3.256620379,1.89778981,3.269686058,1.819395738,3.299083835,1.757333765,3.534266049,1.796530801,3.573463084,2.064377211
APR 575,2.16890264,1.891256971,2.782989532,1.799797221,3.622459379,1.940253265,3.687787772,2.008848078,3.69758703,2.061110792,3.687787772,2.149304122,3.589795182,2.214632515,3.403609263,2.302825845,3.155361371,2.377953497,2.792788791,2.446548309,2.178701899,2.142771283,2.505343863,2.132972024,2.495544604,2.070910051,2.675197684,2.083975729,2.671931264,2.028446595,2.668664844,1.950052524,2.962642612,1.923921167,3.060635201,2.16890264
APR 702,2.319157943,1.342498471,2.926711996,1.473155257,3.772714682,1.940253265,3.808645298,2.015380917,3.818444557,2.103574247,3.785780361,2.172169059,3.674722093,2.217898934,3.436273459,2.237497452,3.152094951,2.217898934,2.730726818,2.142771283,2.201566836,1.636476239,2.567405836,1.727935989,2.587004353,1.662607596,2.760124594,1.757333765,2.786255951,1.675673274,2.822186567,1.590746364,3.096565817,1.665874016,3.129230013,1.966384622
APR 087,2.600070032,1.476421676,3.276218897,1.332699212,4.213681333,1.44375748,4.262677628,1.512352293,4.288808985,1.590746364,4.265944048,1.678939694,4.187549976,1.763866605,3.988298378,1.878191292,3.691054191,1.999048819,3.312149513,2.090508568,2.636000648,1.793264381,2.97570829,1.747534506,2.959376192,1.669140435,3.15862779,1.695271792,3.152094951,1.603812042,3.129230013,1.499286614,3.403609263,1.456823159,3.576729504,1.757333765
APR 130,1.659341176,1.368629828,2.325690782,1.205308847,3.263153219,1.293502177,3.308883094,1.35229773,3.34154729,1.430691802,3.312149513,1.499286614,3.230489022,1.587479944,3.083500138,1.675673274,2.861383603,1.770399444,2.430216211,1.887990551,1.737735248,1.643009078,2.090508568,1.597279203,2.070910051,1.515618712,2.263628809,1.53521723,2.25382955,1.44049106,2.240763872,1.371896248,2.492278184,1.316367114,2.629467809,1.574414266
APR 132,1.940253265,1.682206114,2.609869291,1.620144141,3.544065307,1.832461417,3.586528763,1.901056229,3.599594441,1.979450301,3.576729504,2.064377211,3.491802593,2.129705604,3.305616674,2.224431774,3.057368781,2.306092265,2.61640213,2.358354979,1.956585363,1.98924956,2.332223622,1.979450301,2.342022881,1.89778981,2.515143121,1.936986845,2.518409541,1.858592774,2.511876702,1.773665864,2.818920148,1.767133024,2.903847058,2.061110792
APR 175,1.4470239,1.685472533,2.021913756,1.293502177,2.825452987,1.041987865,2.88751496,1.077918481,2.939777674,1.143246873,2.949576933,1.215108105,2.900580639,1.290235757,2.769923853,1.437224641,2.613135711,1.594012783,2.322424363,1.832461417,1.590746364,1.884724131,1.917388328,1.708337471,1.878191292,1.646275498,2.034979435,1.590746364,1.999048819,1.53521723,1.956585363,1.469888837,2.188501158,1.332699212,2.3452893,1.492753775
APR 265,2.52494238,1.473155257,3.129230013,1.254305141,4.037294673,1.228173784,4.102623066,1.309834275,4.132020842,1.375162668,4.115688744,1.4470239,4.034028253,1.525417971,3.88377295,1.656074757,3.681254932,1.773665864,3.282751736,1.933720426,2.606602871,1.750800926,2.985507549,1.662607596,2.959376192,1.590746364,3.135762853,1.587479944,3.112897915,1.505819453,3.080233719,1.424158962,3.318682352,1.35883057,3.485269754,1.584213525
APR 315,2.577205095,1.649541917,3.174959888,1.747534506,3.867440852,2.123172765,3.88377295,2.198300417,3.873973691,2.266895229,3.834776655,2.322424363,3.730251227,2.361621398,3.586528763,2.377953497,3.361145808,2.394285595,2.97570829,2.335490041,2.521675961,1.878191292,2.848317925,1.98598314,2.874449282,1.920654747,2.988773969,1.98598314,3.024704585,1.910855488,3.044303103,1.838994256,3.295817415,1.901056229,3.25008754,2.123172765
APR 359,1.950052524,0.888466142,2.567405836,0.607554053,3.475470495,0.499762205,3.544065307,0.568357017,3.583262343,0.63041899,3.586528763,0.72187874,3.514667531,0.81333849,3.377477906,0.937462436,3.165160629,1.08445132,2.812387309,1.2641044,2.008848078,1.156312552,2.44001547,1.022389347,2.420416952,0.950528115,2.61640213,0.934196017,2.587004353,0.849269106,2.544540898,0.780674294,2.747058916,0.689214544,2.929978415,0.898265401
APR 363,2.097041408,1.976183881,2.658865586,1.695271792,3.586528763,1.561348587,3.658389995,1.62341056,3.70085345,1.688738953,3.691054191,1.770399444,3.622459379,1.865125613,3.465671236,2.002315238,3.272952478,2.152570542,2.939777674,2.342022881,2.208099675,2.217898934,2.580471514,2.103574247,2.547807318,2.034979435,2.763391014,2.028446595,2.737259657,1.927187587,2.681730523,1.835727837,2.894047799,1.747534506,3.076967299,1.98598314
APR 399,1.910855488,1.760600185,2.498811023,1.561348587,3.403609263,1.548282909,3.455871977,1.620144141,3.495069013,1.688738953,3.482003334,1.780198703,3.406875683,1.861859194,3.272952478,1.963118203,3.041036683,2.090508568,2.652332746,2.217898934,1.98271672,2.028446595,2.289760166,1.950052524,2.273428068,1.881457712,2.469413247,1.881457712,2.459613988,1.793264381,2.43348263,1.721403149,2.681730523,1.649541917,2.786255951,1.89452339
APR 447,2.391019175,1.616877721,3.054102362,1.541750069,3.873973691,1.695271792,3.922969986,1.754067346,3.952367762,1.829194997,3.936035664,1.914121908,3.867440852,1.972917461,3.69758703,2.07417647,3.459138397,2.159103381,3.080233719,2.221165354,2.413884113,1.891256971,2.782989532,1.901056229,2.779723112,1.829194997,2.929978415,1.852059935,2.929978415,1.783465122,2.929978415,1.698538212,3.178226308,1.688738953,3.272952478,1.933720426
APR 450,2.142771283,1.489487355,2.858117183,1.407826864,3.674722093,1.587479944,3.730251227,1.659341176,3.756382584,1.741001667,3.730251227,1.819395738,3.645324316,1.884724131,3.495069013,1.976183881,3.233755442,2.057844372,2.835252246,2.116639926,2.16563622,1.767133024,2.570672255,1.773665864,2.573938675,1.698538212,2.737259657,1.724669569,2.737259657,1.646275498,2.733993237,1.554815748,2.988773969,1.53521723,3.116164335,1.835727837
APR 457,2.195033997,1.362096989,2.809120889,1.16937823,3.671455673,1.218374525,3.736784066,1.280436498,3.762915423,1.35556415,3.749849745,1.424158962,3.70085345,1.492753775,3.560397406,1.597279203,3.351346549,1.71160389,2.949576933,1.845527096,2.250563131,1.616877721,2.551073737,1.558082167,2.53147522,1.492753775,2.743792496,1.502553034,2.730726818,1.424158962,2.70786188,1.342498471,3.008372487,1.2641044,3.132496433,1.522151551
APR 492,1.819395738,1.424158962,2.387752756,1.692005373,3.109631496,2.355088559,3.099832237,2.430216211,3.060635201,2.485745345,2.995306808,2.53147522,2.880982121,2.541274479,2.675197684,2.511876702,2.410617693,2.443281889,2.054577952,2.270161649,1.685472533,1.685472533,1.963118203,1.832461417,2.005581658,1.773665864,2.16890264,1.914121908,2.204833256,1.852059935,2.25382955,1.776932283,2.449814729,1.874924872,2.420416952,2.172169059
APR 501,1.571147846,2.188501158,2.152570542,2.309358684,2.939777674,2.760124594,2.956109773,2.841785085,2.929978415,2.907113478,2.894047799,2.962642612,2.79605521,2.998573228,2.629467809,3.011638906,2.420416952,2.995306808,2.025180176,2.920179157,1.512352293,2.43348263,1.825928578,2.5282088,1.838994256,2.472679666,2.018647336,2.567405836,2.041512274,2.498811023,2.070910051,2.420416952,2.250563131,2.462880407,2.306092265,2.747058916
APR 585,2.302825845,1.270637239,2.97570829,1.404560444,3.818444557,1.878191292,3.831510236,1.940253265,3.811911718,2.034979435,3.772714682,2.093774988,3.658389995,2.132972024,3.419941361,2.162369801,3.171693469,2.172169059,2.792788791,2.119906345,2.237497452,1.548282909,2.560872996,1.659341176,2.600070032,1.590746364,2.750325335,1.665874016,2.782989532,1.594012783,2.812387309,1.518885132,3.060635201,1.567881426,3.07043446,1.871658453
APR 591,2.002315238,1.104049838,2.593537193,0.855801945,3.449339138,0.787207133,3.504868272,0.826404168,3.550598147,0.898265401,3.547331727,0.983192311,3.468937656,1.077918481,3.325215192,1.221640945,3.119430755,1.349031311,2.737259657,1.53195081,2.097041408,1.35556415,2.423683372,1.26737082,2.407351273,1.195509588,2.580471514,1.195509588,2.560872996,1.100783418,2.541274479,1.022389347,2.714394719,0.950528115,2.923445576,1.17264465
APR 593,1.793264381,1.139980454,2.459613988,1.133447614,3.331748031,1.420892543,3.384010745,1.482954516,3.400342843,1.561348587,3.380744326,1.643009078,3.259886799,1.71813673,3.07043446,1.789997962,2.79605521,1.835727837,2.391019175,1.852059935,1.786731542,1.44049106,2.106840667,1.453556739,2.113373506,1.381695507,2.299559425,1.4470239,2.312625104,1.349031311,2.322424363,1.283702918,2.613135711,1.296768596,2.70459546,1.610344882
APR 624,2.051311533,1.682206114,2.534741639,1.368629828,3.354612968,1.159578972,3.423207781,1.195509588,3.475470495,1.273903659,3.475470495,1.339232052,3.423207781,1.44049106,3.325215192,1.561348587,3.16189421,1.71813673,2.792788791,1.959851783,2.16563622,1.907589069,2.43674905,1.763866605,2.417150532,1.71160389,2.541274479,1.678939694,2.518409541,1.600545623,2.485745345,1.53848365,2.691529782,1.414359703,2.89078138,1.597279203
APR 670,2.113373506,1.639742658,2.786255951,1.737735248,3.61266012,2.139504863,3.642057897,2.217898934,3.642057897,2.309358684,3.6093937,2.371420657,3.491802593,2.426949791,3.305616674,2.453081148,3.031237424,2.459613988,2.626201389,2.404084854,2.08070931,1.914121908,2.420416952,1.999048819,2.453081148,1.940253265,2.583737934,2.015380917,2.61640213,1.933720426,2.636000648,1.858592774,2.913646317,1.904322649,2.946310514,2.201566836
