"","Code","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","Biome","State","Latitude","Locality","Family","Temp","Well","Sex","Wing.length..mm."
"259","RMO 056",2.231263722,1.584425923,2.969573534,1.486420196,3.838557648,1.57462535,3.881026797,1.626895071,3.913695373,1.69549908,3.900627942,1.773903662,3.799355358,1.855575102,3.619678191,1.963381401,3.374663873,2.041785983,2.998975252,2.133257995,2.24759801,1.871909389,2.636354062,1.829440241,2.636354062,1.760836232,2.776828937,1.77717052,2.776828937,1.702032796,2.780095795,1.633428787,3.1492507,1.607293926,3.250523285,1.835973956,"Amazon","Rondonia",-9.223,"RMO",26,"A",3,"M",2.732
"260","RMO 059",2.34233688,1.140133293,3.162318131,1.293675599,4.077038251,1.721633941,4.099906254,1.816372811,4.099906254,1.904577965,4.057437106,1.989516262,3.936563376,2.045052841,3.727484491,2.103856277,3.423666737,2.123457423,2.963039819,2.061387129,2.260665441,1.45375162,2.649421492,1.56155792,2.682090068,1.483153338,2.851966661,1.568091635,2.874834664,1.483153338,2.89443581,1.391681326,3.211320994,1.473352765,3.292992434,1.800038523,"Amazon","Rondonia",-9.223,"RMO",26,"A",3,"F",2.965
"261","RMO 062",2.201862004,1.205470444,2.930371243,1.293675599,3.779754212,1.698765938,3.818956503,1.783704235,3.812422788,1.868642532,3.766686782,1.943780256,3.67521477,1.986249404,3.475936458,2.038519126,3.204787279,2.058120271,2.763761507,2.01891798,2.13979171,1.489687053,2.535081477,1.581159065,2.551415765,1.515821914,2.718025501,1.568091635,2.734359789,1.502754484,2.757227792,1.424349902,3.064312404,1.479886481,3.077379834,1.770636805,"Amazon","Rondonia",-9.223,"RMO",26,"B",1,"F",2.656
"262","RMO 063",2.257398583,1.296942457,3.132916413,1.499487626,3.992099954,2.009117407,4.0117011,2.103856277,4.001900527,2.188794574,3.962698236,2.250864868,3.845091364,2.306401447,3.645813052,2.332536307,3.312593579,2.326002592,2.878101522,2.260665441,2.165926571,1.587692781,2.606952343,1.718367083,2.633087204,1.666097362,2.822564943,1.770636805,2.865034092,1.692232223,2.897702667,1.607293926,3.201520422,1.68243165,3.253790143,2.028718553,"Amazon","Rondonia",-9.223,"RMO",26,"B",1,"F",3.011
"263","RMO 071",2.633087204,1.933979683,3.257057,1.649763074,4.129307972,1.509288199,4.197911981,1.538689917,4.246914845,1.597493353,4.269782848,1.666097362,4.188111409,1.780437377,4.03783596,1.914378538,3.818956503,2.067920844,3.485737031,2.244331153,2.714758643,2.169193429,3.100247837,2.038519126,3.077379834,1.979715689,3.253790143,1.950313971,3.227655282,1.888243677,3.191719849,1.816372811,3.469402743,1.721633941,3.662147339,1.904577965,"Amazon","Rondonia",-9.223,"RMO",26,"B",3,"M",2.683
"264","RMO 080",2.237797438,1.597493353,2.900969525,1.577892208,3.70134963,1.77717052,3.747085636,1.842507671,3.760153067,1.901311108,3.737285064,1.966648259,3.616411333,2.045052841,3.469402743,2.097322562,3.234188997,2.143058568,2.878101522,2.178994001,2.250864868,1.849041386,2.652688349,1.881709962,2.66575578,1.819639668,2.783362652,1.852308244,2.796430083,1.780437377,2.806230655,1.715100226,3.061045546,1.715100226,3.129649555,1.943780256,"Amazon","Rondonia",-9.223,"RMO",26,"C",1,"M",2.486
"265","RMO 084",2.57101691,1.69549908,3.211320994,1.653029932,4.158709691,1.829440241,4.214246269,1.89804425,4.243647987,1.973181974,4.224046842,2.054853413,4.099906254,2.123457423,3.920229088,2.195328289,3.632745621,2.260665441,3.247256428,2.306401447,2.597151771,1.976448832,2.966306676,1.966648259,2.966306676,1.91111168,3.126382697,1.930712826,3.126382697,1.868642532,3.126382697,1.793504808,3.495537603,1.793504808,3.590276473,2.035252268,"Amazon","Rondonia",-9.223,"RMO",26,"C",2,"F",2.751
"266","RMO 085",1.832707099,1.156467581,2.505679759,1.032326993,3.374663873,1.091130429,3.423666737,1.146667008,3.443267882,1.185869299,3.453068455,1.277341311,3.345262155,1.372080181,3.155784416,1.470085908,2.917303813,1.564824778,2.538348334,1.643229359,1.881709962,1.408015614,2.24759801,1.35901275,2.24759801,1.290408741,2.420741462,1.303476172,2.410940889,1.23813902,2.407674031,1.169535011,2.69189064,1.120532148,2.763761507,1.362279608,"Amazon","Rondonia",-9.223,"RMO",26,"C",2,"M",2.612
"267","RMO 093",1.953580829,1.241405878,2.655955207,1.362279608,3.492270746,1.711833368,3.538006752,1.786971092,3.560874755,1.878443105,3.531473037,1.956847686,3.394265018,2.015651123,3.201520422,2.054853413,2.861767234,2.051586556,2.47627804,2.009117407,1.89804425,1.532156202,2.22146315,1.587692781,2.237797438,1.532156202,2.384806028,1.587692781,2.404407174,1.519088771,2.417474604,1.45375162,2.77356208,1.519088771,2.832365516,1.813105953,"Amazon","Rondonia",-9.223,"RMO",33,"A",1,"M",2.834
"268","RMO 098",2.541615192,1.218537875,3.234188997,1.339411605,4.139108545,1.734701371,4.175043978,1.826173383,4.188111409,1.91111168,4.161976548,1.996049977,4.021501673,2.054853413,3.805889073,2.094055704,3.482470173,2.087521989,3.067579261,2.045052841,2.46321061,1.499487626,2.851966661,1.620361356,2.884635237,1.541956775,3.047978116,1.607293926,3.074112976,1.538689917,3.106781552,1.473352765,3.381197588,1.522355629,3.453068455,1.842507671,"Amazon","Rondonia",-9.223,"RMO",33,"A",2,"F",2.781
"269","RMO 099",1.917645395,1.362279608,2.646154634,1.159734438,3.645813052,1.153200723,3.760153067,1.251206451,3.815689645,1.336144747,3.805889073,1.421083044,3.747085636,1.509288199,3.564141612,1.653029932,3.289725576,1.796771665,2.81276437,1.920912253,2.01891798,1.675897935,2.388072886,1.604027068,2.378272313,1.532156202,2.561216337,1.532156202,2.544882049,1.437417332,2.528547762,1.349212178,2.855233519,1.274074454,3.038177543,1.555024205,"Amazon","Rondonia",-9.223,"RMO",33,"A",2,"F",2.85
"270","RMO 101",2.192061432,1.610560784,2.822564943,1.388414469,3.711150203,1.31981046,3.789554785,1.385147611,3.822223361,1.437417332,3.828757076,1.502754484,3.734018206,1.623628214,3.573942185,1.741235086,3.335461582,1.878443105,2.995708395,2.022184838,2.260665441,1.891510535,2.639620919,1.780437377,2.629820346,1.718367083,2.783362652,1.698765938,2.770295222,1.617094499,2.753960934,1.545223632,3.005508967,1.476619623,3.204787279,1.685698508,"Amazon","Rondonia",-9.223,"RMO",33,"A",3,"M",2.709
"271","RMO 106",1.950313971,1.372080181,2.636354062,1.208737302,3.544540467,1.261007023,3.590276473,1.310009887,3.636012479,1.381880753,3.629478764,1.450484762,3.538006752,1.532156202,3.3648633,1.633428787,3.103514694,1.744501944,2.721292358,1.849041386,1.982982547,1.626895071,2.335803165,1.568091635,2.32926945,1.499487626,2.495879186,1.496220768,2.492612328,1.437417332,2.482811756,1.365546466,2.816031228,1.306743029,2.956506104,1.541956775,"Amazon","Rondonia",-9.223,"RMO",33,"B",1,"M",2.708
"272","RMO 114",1.424349902,1.79023795,2.152859141,1.679164793,3.080646691,1.764103089,3.119848982,1.816372811,3.145983843,1.881709962,3.13618327,1.940513398,3.031643828,2.045052841,2.845432946,2.156125998,2.567750052,2.250864868,2.172460286,2.348870595,1.443951047,2.087521989,1.796771665,2.045052841,1.796771665,1.976448832,1.976448832,1.979715689,1.973181974,1.914378538,1.973181974,1.839240814,2.32926945,1.783704235,2.424008319,2.038519126,"Amazon","Rondonia",-9.223,"RMO",33,"B",2,"M",2.795
"273","RMO 118",1.894777392,1.77717052,2.404407174,1.447217905,3.306059864,1.215271017,3.374663873,1.264273881,3.430200452,1.323077317,3.443267882,1.404748756,3.400798734,1.502754484,3.273391288,1.65629679,3.080646691,1.819639668,2.714758643,2.038519126,2.002583692,2.00585055,2.293334016,1.875176247,2.267199156,1.806572238,2.407674031,1.773903662,2.375005456,1.705299653,2.335803165,1.626895071,2.554682622,1.519088771,2.79969694,1.68243165,"Amazon","Rondonia",-9.223,"RMO",33,"B",3,"F",2.496
"274","RMO 122",1.982982547,1.502754484,2.662488922,1.349212178,3.456335312,1.427616759,3.524939321,1.492953911,3.55434104,1.57462535,3.551074182,1.653029932,3.45960217,1.737968229,3.306059864,1.829440241,3.090447264,1.924179111,2.714758643,2.022184838,2.061387129,1.747768802,2.388072886,1.718367083,2.384806028,1.646496217,2.538348334,1.659563647,2.531814619,1.587692781,2.528547762,1.522355629,2.802963798,1.476619623,2.910770098,1.711833368,"Amazon","Rondonia",-9.223,"RMO",33,"C",1,"F",2.376
"275","RMO 148",1.89804425,1.156467581,2.551415765,0.986590987,3.511871891,1.006192133,3.587009615,1.094397287,3.613144476,1.156467581,3.600077046,1.231605305,3.538006752,1.310009887,3.348529012,1.430883617,3.074112976,1.555024205,2.708224928,1.672631077,1.937246541,1.434150475,2.263932298,1.385147611,2.260665441,1.313276744,2.440342607,1.326344175,2.430542034,1.247939593,2.417474604,1.176068726,2.714758643,1.100931002,2.927104386,1.352479035,"Amazon","Rondonia",-9.223,"RMO",39,"A",3,"F",2.624
"276","RMO 171",1.871909389,1.424349902,2.554682622,1.290408741,3.449801597,1.391681326,3.485737031,1.447217905,3.511871891,1.528889344,3.492270746,1.604027068,3.384464446,1.705299653,3.253790143,1.783704235,3.01530954,1.878443105,2.639620919,1.979715689,1.891510535,1.715100226,2.303134589,1.675897935,2.296600874,1.600760211,2.459943753,1.613827641,2.45014318,1.528889344,2.440342607,1.457018478,2.675556352,1.414549329,2.861767234,1.675897935,"Amazon","Rondonia",-9.223,"RMO",39,"C",2,"F",2.548
"277","RMO 178",2.201862004,1.22507159,2.802963798,1.218537875,3.67521477,1.496220768,3.714417061,1.581159065,3.714417061,1.636695644,3.685015342,1.702032796,3.577209043,1.757569374,3.420399879,1.80330538,3.142716985,1.852308244,2.750694077,1.871909389,2.159392856,1.496220768,2.531814619,1.532156202,2.541615192,1.463552193,2.704958071,1.509288199,2.708224928,1.424349902,2.714758643,1.352479035,2.976107249,1.352479035,3.057778688,1.646496217,"Amazon","Rondonia",-9.223,"RMO",39,"C",3,"F",2.392
"278","RMO 181",1.947047114,1.404748756,2.603685486,1.071529284,3.694815915,0.88858526,3.779754212,0.944121839,3.845091364,1.02252642,3.851625079,1.113998432,3.805889073,1.208737302,3.619678191,1.394948184,3.358329585,1.590959638,2.949972389,1.816372811,2.097322562,1.698765938,2.489345471,1.56155792,2.459943753,1.476619623,2.642887777,1.447217905,2.610219201,1.355745893,2.580817483,1.264273881,2.829098658,1.156467581,3.106781552,1.385147611,"Amazon","Rondonia",-9.223,"RMO",41,"A",1,"F",2.881
"279","RMO 187",2.675556352,0.800380105,3.178652419,0.65990523,4.188111409,0.813447536,4.243647987,0.90165269,4.286117136,0.99639156,4.204445697,1.094397287,4.129307972,1.153200723,3.956164521,1.267540738,3.632745621,1.394948184,3.198253564,1.460285335,2.410940889,1.100931002,2.802963798,1.074796142,2.793163225,0.999658417,2.969573534,1.029060136,2.969573534,0.937588123,2.963039819,0.849382969,3.292992434,0.816714393,3.4726696,1.107464717,"Amazon","Rondonia",-9.223,"RMO",41,"A",2,"F",2.896
"280","RMO 192",2.776828937,1.982982547,3.466135885,2.012384265,4.308985139,2.23453058,4.357988003,2.290067159,4.387389721,2.381539171,4.357988003,2.440342607,4.259982275,2.522014046,4.070504536,2.58408434,3.779754212,2.629820346,3.381197588,2.642887777,2.767028364,2.270466013,3.145983843,2.312935162,3.155784416,2.23453058,3.348529012,2.293334016,3.355062728,2.201862004,3.358329585,2.12672428,3.59354333,2.146325426,3.671947912,2.401140316,"Amazon","Rondonia",-9.223,"RMO",41,"A",3,"M",2.703
"281","RMO 194",2.69189064,1.323077317,3.322394152,1.176068726,4.197911981,1.195669872,4.243647987,1.234872163,4.299184566,1.313276744,4.289383993,1.388414469,4.214246269,1.473352765,3.998633669,1.610560784,3.812422788,1.672631077,3.404065591,1.796771665,2.734359789,1.568091635,3.093714122,1.522355629,3.090447264,1.460285335,3.263590716,1.470085908,3.253790143,1.394948184,3.247256428,1.326344175,3.541273609,1.280608169,3.642546194,1.489687053,"Amazon","Rondonia",-9.223,"RMO",41,"A",3,"M",2.62
"282","RMO 197",2.721292358,1.773903662,3.283191861,1.450484762,4.14564226,1.192403014,4.214246269,1.221804732,4.256715418,1.264273881,4.286117136,1.349212178,4.2273137,1.46681905,4.109706827,1.617094499,3.887560512,1.806572238,3.587009615,2.028718553,2.887902095,2.015651123,3.188452991,1.865375674,3.1492507,1.79023795,3.309326722,1.744501944,3.279925003,1.679164793,3.247256428,1.617094499,3.518405606,1.463552193,3.698082773,1.646496217,"Amazon","Rondonia",-9.223,"RMO",41,"B",1,"M",2.566605836
"283","RMO 198",2.652688349,1.388414469,3.348529012,1.620361356,4.093372539,2.090788847,4.129307972,2.169193429,4.139108545,2.260665441,4.093372539,2.348870595,3.959431379,2.384806028,3.750352494,2.384806028,3.453068455,2.34233688,3.080646691,2.244331153,2.541615192,1.659563647,2.914036955,1.806572238,2.946705531,1.747768802,3.093714122,1.835973956,3.126382697,1.757569374,3.162318131,1.688965365,3.407332449,1.783704235,3.410599306,2.054853413,"Amazon","Rondonia",-9.223,"RMO",41,"B",1,"M",2.773966318
"284","RMO 199",1.757569374,1.512555056,2.384806028,1.185869299,3.315860437,0.999658417,3.381197588,1.038860708,3.423666737,1.087863572,3.436734167,1.169535011,3.3648633,1.290408741,3.227655282,1.44068419,2.989174679,1.617094499,2.66575578,1.806572238,1.89804425,1.773903662,2.250864868,1.613827641,2.22146315,1.54849049,2.365204883,1.512555056,2.335803165,1.44068419,2.316202019,1.378613896,2.606952343,1.241405878,2.79969694,1.447217905,"Amazon","Rondonia",-9.223,"RMO",41,"B",1,"M",2.734925705
"285","RMO 205",1.653029932,1.721633941,2.326002592,1.835973956,3.139450128,2.192061432,3.165584988,2.273732871,3.185186134,2.358671168,3.1492507,2.433808892,3.038177543,2.495879186,2.845432946,2.544882049,2.567750052,2.567750052,2.143058568,2.522014046,1.56155792,2.01891798,1.894777392,2.090788847,1.914378538,2.01891798,2.084255132,2.087521989,2.11365685,2.015651123,2.146325426,1.940513398,2.453410037,1.999316835,2.430542034,2.283533444,"Amazon","Rondonia",-9.223,"RMO",41,"B",2,"F",2.623553374
"286","RMO 211",2.237797438,0.973523557,2.92057067,1.094397287,3.750352494,1.46681905,3.789554785,1.545223632,3.805889073,1.623628214,3.78302107,1.692232223,3.665414197,1.744501944,3.466135885,1.767369947,3.165584988,1.770636805,2.763761507,1.724900799,2.162659713,1.228338447,2.541615192,1.31981046,2.561216337,1.254473308,2.704958071,1.31981046,2.731092931,1.254473308,2.753960934,1.192403014,3.064312404,1.247939593,3.074112976,1.502754484,"Amazon","Rondonia",-9.223,"RMO",41,"C",1,"M",2.701253257
"287","RMO 216",2.136524853,1.437417332,2.708224928,1.597493353,3.430200452,2.009117407,3.453068455,2.084255132,3.453068455,2.159392856,3.413866164,2.224730007,3.296259291,2.254131725,3.090447264,2.267199156,2.865034092,2.254131725,2.515480331,2.192061432,2.028718553,1.692232223,2.35540431,1.806572238,2.384806028,1.741235086,2.492612328,1.80330538,2.518747189,1.734701371,2.544882049,1.675897935,2.802963798,1.747768802,2.783362652,1.999316835,"Amazon","Rondonia",-9.223,"RMO",41,"C",2,"M",2.46947039
"288","RMO 217",2.048319698,1.424349902,2.708224928,1.378613896,3.632745621,1.581159065,3.671947912,1.646496217,3.694815915,1.721633941,3.671947912,1.806572238,3.56740847,1.888243677,3.358329585,1.973181974,3.093714122,2.035252268,2.695157498,2.097322562,2.071187701,1.708566511,2.433808892,1.731434514,2.440342607,1.643229359,2.577550625,1.692232223,2.577550625,1.600760211,2.58408434,1.515821914,2.838899231,1.499487626,2.936904958,1.77717052,"Amazon","Rondonia",-9.223,"RMO",41,"C",2,"F",2.557645856
"289","RMO 219",2.564483195,1.489687053,3.328927867,1.492953911,4.24038113,1.747768802,4.269782848,1.809839096,4.282850278,1.868642532,4.256715418,1.943780256,4.14564226,2.012384265,3.900627942,2.090788847,3.636012479,2.136524853,3.286458719,2.159392856,2.590618055,1.783704235,2.959772961,1.79023795,2.963039819,1.724900799,3.129649555,1.773903662,3.142716985,1.692232223,3.145983843,1.617094499,3.436734167,1.623628214,3.551074182,1.901311108,"Amazon","Rondonia",-9.223,"RMO",41,"C",2,"M",2.747174379
"290","RMO 221",1.747768802,1.597493353,2.358671168,1.688965365,3.139450128,2.028718553,3.181919276,2.120190565,3.191719849,2.201862004,3.168851846,2.270466013,3.047978116,2.309668304,2.848699804,2.345603737,2.57101691,2.345603737,2.22146315,2.316202019,1.659563647,1.849041386,2.025451695,1.947047114,2.048319698,1.888243677,2.192061432,1.966648259,2.22146315,1.875176247,2.23453058,1.813105953,2.479544898,1.849041386,2.515480331,2.107123135,"Amazon","Rondonia",-9.223,"RMO",41,"C",3,"M",2.512826396
"291","RMO 226",2.45014318,1.571358493,3.165584988,1.247939593,4.054170248,1.068262426,4.161976548,1.11726529,4.233847415,1.192403014,4.237114272,1.264273881,4.152175975,1.388414469,4.014967957,1.525622487,3.766686782,1.675897935,3.387731303,1.881709962,2.561216337,1.819639668,2.936904958,1.675897935,2.914036955,1.610560784,3.11004841,1.581159065,3.080646691,1.506021341,3.051244973,1.437417332,3.4726696,1.280608169,3.639279336,1.512555056,"Amazon","Rondonia",-9.223,"RMO",6,"A",1,"M",2.969844075
"292","RMO 227",1.819639668,1.54849049,2.606952343,1.421083044,3.600077046,1.551757347,3.652346767,1.613827641,3.685015342,1.688965365,3.668681055,1.77717052,3.570675327,1.862108817,3.413866164,1.953580829,3.087180407,2.067920844,2.675556352,2.165926571,1.839240814,1.849041386,2.273732871,1.816372811,2.267199156,1.728167656,2.45014318,1.754302517,2.43707575,1.666097362,2.433808892,1.581159065,2.793163225,1.535423059,2.956506104,1.835973956,"Amazon","Rondonia",-9.223,"RMO",6,"A",1,"F",2.823860601
"293","RMO 231",1.496220768,1.826173383,2.283533444,1.79023795,3.194986707,2.087521989,3.234188997,2.169193429,3.260323858,2.257398583,3.172118703,2.326002592,3.100247837,2.391339744,2.969573534,2.469744325,2.69189064,2.535081477,2.227996865,2.574283768,1.499487626,2.146325426,1.891510535,2.156125998,1.891510535,2.090788847,2.080988274,2.12672428,2.087521989,2.048319698,2.087521989,1.953580829,2.368471741,1.973181974,2.525280904,2.273732871,"Amazon","Rondonia",-9.223,"RMO",6,"A",2,"F",2.775397177
"294","RMO 233",2.116923707,1.770636805,2.855233519,1.597493353,3.714417061,1.653029932,3.779754212,1.708566511,3.815689645,1.780437377,3.828757076,1.875176247,3.70134963,1.973181974,3.524939321,2.084255132,3.322394152,2.152859141,2.90750324,2.290067159,2.162659713,2.058120271,2.544882049,1.996049977,2.535081477,1.920912253,2.727826074,1.920912253,2.714758643,1.849041386,2.708224928,1.764103089,3.038177543,1.698765938,3.1492507,1.960114544,"Amazon","Rondonia",-9.223,"RMO",6,"A",2,"M",2.800080311
"295","RMO 241",1.751035659,1.555024205,2.394606601,1.31981046,3.345262155,1.244672735,3.420399879,1.306743029,3.466135885,1.381880753,3.466135885,1.476619623,3.397531876,1.558291062,3.237455855,1.69549908,3.005508967,1.829440241,2.600418628,1.989516262,1.80330538,1.835973956,2.165926571,1.741235086,2.149592283,1.666097362,2.339070022,1.653029932,2.319468877,1.571358493,2.303134589,1.496220768,2.610219201,1.404748756,2.819298086,1.643229359,"Amazon","Rondonia",-9.223,"RMO",6,"B",1,"F",2.721223355
"296","RMO 247",1.956847686,1.489687053,2.718025501,1.316543602,3.658880482,1.394948184,3.724217633,1.470085908,3.769953639,1.558291062,3.750352494,1.639962502,3.665414197,1.721633941,3.515138749,1.822906526,3.253790143,1.933979683,2.835632373,2.051586556,2.054853413,1.783704235,2.45014318,1.728167656,2.45014318,1.646496217,2.613486058,1.659563647,2.616752916,1.577892208,2.610219201,1.492953911,2.891168952,1.44068419,3.074112976,1.715100226,"Amazon","Rondonia",-9.223,"RMO",6,"B",2,"F",2.684588149
"297","RMO 258",1.643229359,1.290408741,2.388072886,1.247939593,3.289725576,1.483153338,3.33872844,1.54849049,3.3648633,1.639962502,3.345262155,1.721633941,3.247256428,1.783704235,3.047978116,1.862108817,2.757227792,1.917645395,2.368471741,1.969915117,1.662830505,1.555024205,2.074454559,1.597493353,2.077721416,1.506021341,2.244331153,1.555024205,2.24759801,1.473352765,2.24759801,1.394948184,2.567750052,1.394948184,2.675556352,1.68243165,"Amazon","Rondonia",-9.223,"RMO",6,"C",1,"F",2.61634041
"298","RMO 266",2.22146315,1.198936729,2.910770098,1.254473308,3.717683918,1.581159065,3.760153067,1.666097362,3.763419924,1.737968229,3.734018206,1.796771665,3.609877618,1.845774529,3.433467309,1.888243677,3.188452991,1.917645395,2.809497513,1.901311108,2.205128862,1.46681905,2.55794948,1.535423059,2.574283768,1.457018478,2.724559216,1.525622487,2.737626646,1.44068419,2.753960934,1.372080181,3.008775825,1.408015614,3.11004841,1.68243165,"Amazon","Rondonia",-9.223,"RMO",6,"C",3,"F",2.454920607
"299","RMO 273",2.623286631,1.538689917,3.33872844,1.479886481,4.318785712,1.639962502,4.37432229,1.708566511,4.406990866,1.780437377,4.406990866,1.868642532,4.292650851,1.940513398,4.086838824,2.038519126,3.769953639,2.10058942,3.358329585,2.162659713,2.610219201,1.839240814,3.005508967,1.829440241,2.998975252,1.754302517,3.168851846,1.773903662,3.159051273,1.702032796,3.168851846,1.630161929,3.596810188,1.617094499,3.691549058,1.881709962,"Amazon","Rondonia",-9.223,"RMO",18,"A",1,"M",2.955
"300","RMO 284",2.335803165,1.506021341,3.087180407,1.463552193,4.063970821,1.68243165,4.129307972,1.770636805,4.142375403,1.852308244,4.1195074,1.933979683,4.03783596,2.009117407,3.845091364,2.094055704,3.524939321,2.162659713,3.083913549,2.208395719,2.326002592,1.809839096,2.737626646,1.809839096,2.744160361,1.741235086,2.927104386,1.77717052,2.930371243,1.692232223,2.930371243,1.607293926,3.253790143,1.613827641,3.387731303,1.89804425,"Amazon","Rondonia",-9.223,"RMO",18,"A",3,"F",2.83
"301","RMO 286",1.839240814,1.894777392,2.420741462,1.476619623,3.240722713,1.149933866,3.322394152,1.179335584,3.387731303,1.228338447,3.420399879,1.303476172,3.358329585,1.414549329,3.240722713,1.581159065,3.044711258,1.77717052,2.744160361,2.03198541,1.99278312,2.12672428,2.319468877,1.914378538,2.293334016,1.855575102,2.430542034,1.800038523,2.388072886,1.741235086,2.361938025,1.68243165,2.652688349,1.473352765,2.868300949,1.636695644,"Amazon","Rondonia",-9.223,"RMO",18,"B",1,"M",2.753
"302","RMO 288",2.254131725,1.368813323,2.936904958,1.293675599,3.900627942,1.457018478,3.936563376,1.515821914,3.975765666,1.617094499,3.946363948,1.692232223,3.854891936,1.760836232,3.671947912,1.845774529,3.413866164,1.930712826,2.917303813,1.996049977,2.299867731,1.692232223,2.662488922,1.672631077,2.669022637,1.581159065,2.819298086,1.617094499,2.819298086,1.525622487,2.819298086,1.443951047,3.106781552,1.427616759,3.257057,1.698765938,"Amazon","Rondonia",-9.223,"RMO",18,"B",1,"F",2.74
"303","RMO 308",1.555024205,1.871909389,2.192061432,1.901311108,2.972840392,2.146325426,3.00224211,2.211662577,3.018576398,2.267199156,2.982640964,2.332536307,2.881368379,2.378272313,2.682090068,2.427275177,2.446876322,2.466477468,2.080988274,2.492612328,1.532156202,2.159392856,1.862108817,2.172460286,1.858841959,2.10058942,1.986249404,2.143058568,1.99278312,2.074454559,2.002583692,2.012384265,2.316202019,2.035252268,2.368471741,2.267199156,"Amazon","Rondonia",-9.223,"RMO",18,"C",2,"F",2.528
"304","RMO 311",2.094055704,1.715100226,2.740893504,1.718367083,3.528206179,1.950313971,3.56740847,2.015651123,3.5804759,2.087521989,3.564141612,2.159392856,3.456335312,2.22146315,3.286458719,2.270466013,3.034910685,2.312935162,2.629820346,2.326002592,2.077721416,1.956847686,2.404407174,1.979715689,2.417474604,1.933979683,2.577550625,1.969915117,2.57101691,1.89804425,2.580817483,1.832707099,2.884635237,1.852308244,2.969573534,2.097322562,"Amazon","Rondonia",-9.223,"RMO",18,"C",3,"M",2.504
"305","RMO 312",2.544882049,1.594226496,3.194986707,1.620361356,4.008434242,1.858841959,4.050903391,1.930712826,4.077038251,2.002583692,4.060703963,2.071187701,3.952897663,2.123457423,3.760153067,2.169193429,3.544540467,2.185527716,3.129649555,2.185527716,2.515480331,1.829440241,2.904236382,1.875176247,2.90750324,1.816372811,3.077379834,1.868642532,3.077379834,1.796771665,3.080646691,1.734701371,3.413866164,1.754302517,3.44653474,1.99278312,"Amazon","Rondonia",-9.223,"RMO",18,"C",3,"M",2.497
"306","RMO 316",2.283533444,1.545223632,2.927104386,1.31981046,3.835290791,1.241405878,3.894094227,1.280608169,3.946363948,1.342678463,3.946363948,1.424349902,3.89082737,1.525622487,3.720950776,1.679164793,3.485737031,1.822906526,3.083913549,1.989516262,2.345603737,1.835973956,2.724559216,1.734701371,2.708224928,1.666097362,2.871567807,1.643229359,2.858500376,1.57462535,2.835632373,1.509288199,3.185186134,1.404748756,3.368130158,1.620361356,"Amazon","Rondonia",-9.223,"RMO",24,"A",1,"M",2.755
"307","RMO 322",2.159392856,1.336144747,2.946705531,1.434150475,3.900627942,1.89804425,3.936563376,2.002583692,3.926762803,2.074454559,3.887560512,2.149592283,3.773220497,2.208395719,3.570675327,2.254131725,3.227655282,2.257398583,2.767028364,2.211662577,2.103856277,1.65629679,2.508946616,1.747768802,2.525280904,1.679164793,2.67882321,1.731434514,2.695157498,1.653029932,2.718025501,1.564824778,3.061045546,1.639962502,3.172118703,1.982982547,"Amazon","Rondonia",-9.223,"RMO",24,"A",2,"F",2.916
"308","RMO 324",1.688965365,1.025793278,2.430542034,0.770978387,3.541273609,0.764444672,3.603343903,0.829781824,3.642546194,0.895118975,3.642546194,0.989857845,3.560874755,1.087863572,3.384464446,1.215271017,3.106781552,1.362279608,2.633087204,1.541956775,1.744501944,1.349212178,2.188794574,1.254473308,2.175727144,1.166268154,2.352137453,1.156467581,2.32926945,1.068262426,2.299867731,0.989857845,2.682090068,0.898385833,2.887902095,1.156467581,"Amazon","Rondonia",-9.223,"RMO",24,"A",2,"F",2.972
"309","RMO 327",2.103856277,1.081329857,2.829098658,1.081329857,3.750352494,1.329611032,3.799355358,1.398215041,3.812422788,1.463552193,3.80915593,1.555024205,3.691549058,1.636695644,3.485737031,1.715100226,3.204787279,1.757569374,2.770295222,1.786971092,2.094055704,1.394948184,2.522014046,1.411282472,2.541615192,1.34594532,2.708224928,1.398215041,2.724559216,1.313276744,2.714758643,1.228338447,2.976107249,1.23813902,3.152517558,1.545223632,"Amazon","Rondonia",-9.223,"RMO",24,"A",3,"M",2.871
"310","RMO 328",1.443951047,1.185869299,2.267199156,0.898385833,3.224388425,0.868984114,3.289725576,0.917986978,3.325661009,1.002925275,3.332194725,1.074796142,3.266857573,1.185869299,3.129649555,1.31981046,2.861767234,1.476619623,2.446876322,1.662830505,1.56155792,1.483153338,1.947047114,1.385147611,1.924179111,1.300209314,2.097322562,1.287141884,2.080988274,1.198936729,2.054853413,1.140133293,2.378272313,1.02252642,2.633087204,1.264273881,"Amazon","Rondonia",-9.223,"RMO",24,"A",3,"F",2.866
