ID,Biome,State,Latitude,Lat_group,Locality,Lat_grouple,Family,Fam_new,Temp_let,Temp_num,Sex,Sex1,Wing.length..mm.,sLL,Emtime,AdRate,LarvRate,Puplen,Puprate,AL,growth,log_sLL,log_Emtime,log_AL,log_growth,GrpB,GrpL,Temp_fac,abs_Lat,Pop
RPV 236,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,M,1,2.787,19,22,0.045454545,0.052631579,3,0.333333333,2,0.053945566,2.944438979,3.091042453,0.693147181,2.919779783,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 237,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,F,0,2.748,20,23,0.043478261,0.05,3,0.333333333,5,0.050543669,2.995732274,3.135494216,1.609437912,2.984917589,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 238,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,F,0,2.741,21,24,0.041666667,0.047619048,3,0.333333333,5,0.048015372,3.044522438,3.17805383,1.609437912,3.036234064,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 239,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,M,1,2.935,22,25,0.04,0.045454545,3,0.333333333,4,0.048941248,3.091042453,3.218875825,1.386294361,3.017134723,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 240,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,F,0,2.824,19,22,0.045454545,0.052631579,3,0.333333333,4,0.054639701,2.944438979,3.091042453,1.386294361,2.906994535,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 241,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,F,0,2.781,20,23,0.043478261,0.05,3,0.333333333,5,0.051140529,2.995732274,3.135494216,1.609437912,2.97317797,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 242,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,M,1,2.732,21,24,0.041666667,0.047619048,3,0.333333333,4,0.047858759,3.044522438,3.17805383,1.386294361,3.039501124,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 243,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,M,1,2.81,22,25,0.04,0.045454545,3,0.333333333,5,0.046962931,3.091042453,3.218875825,1.609437912,3.058396689,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 244,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,A,20,M,1,3.053,23,27,0.037037037,0.043478261,4,0.25,4,0.048527161,3.135494216,3.295836866,1.386294361,3.025631608,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 245,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,F,0,2.55,14,15,0.066666667,0.071428571,1,1,3,0.066863811,2.63905733,2.708050201,1.098612289,2.705097394,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 246,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.59,16,17,0.058823529,0.0625,1,1,3,0.059478617,2.772588722,2.833213344,1.098612289,2.822138405,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 247,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.771,18,20,0.05,0.055555556,2,0.5,3,0.056622681,2.890371758,2.995732274,1.098612289,2.871345642,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 248,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.916,19,21,0.047619048,0.052631579,2,0.5,4,0.05632699,2.944438979,3.044522438,1.386294361,2.876581459,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 249,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,3.013,20,22,0.045454545,0.05,2,0.5,3,0.055146813,2.995732274,3.091042453,1.098612289,2.897756323,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 250,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.771,16,18,0.055555556,0.0625,2,0.5,3,0.063700517,2.772588722,2.890371758,1.098612289,2.753562606,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 252,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.789,18,20,0.05,0.055555556,2,0.5,3,0.056982395,2.890371758,2.995732274,1.098612289,2.86501292,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 253,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.731,20,22,0.045454545,0.05,2,0.5,4,0.050233392,2.995732274,3.091042453,1.386294361,2.991075292,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 254,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,F,0,2.577,20,22,0.045454545,0.05,2,0.5,2,0.047331297,2.995732274,3.091042453,0.693147181,3.050583541,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 255,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.731,13,15,0.066666667,0.076923077,2,0.5,3,0.077282142,2.564949357,2.708050201,1.098612289,2.560292376,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 256,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.878,16,18,0.055555556,0.0625,2,0.5,3,0.066068476,2.772588722,2.890371758,1.098612289,2.717063567,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 257,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,M,1,2.735,18,20,0.05,0.055555556,2,0.5,3,0.055896191,2.890371758,2.995732274,1.098612289,2.884259043,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 258,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,F,0,2.668,18,20,0.05,0.055555556,2,0.5,3,0.054518285,2.890371758,2.995732274,1.098612289,2.909219131,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 259,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,B,24,F,0,2.622,19,21,0.047619048,0.052631579,2,0.5,3,0.050733547,2.944438979,3.044522438,1.098612289,2.981167919,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 260,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,M,1,2.688,13,15,0.066666667,0.076923077,2,0.5,2,0.07606134,2.564949357,2.708050201,0.693147181,2.576215156,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 261,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,M,1,2.361,16,18,0.055555556,0.0625,2,0.5,1,0.053692829,2.772588722,2.890371758,0,2.924475831,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 262,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,F,0,2.615,18,20,0.05,0.055555556,2,0.5,2,0.053403561,2.890371758,2.995732274,0.693147181,2.92987785,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 263,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,M,1,2.587,18,19,0.052631579,0.055555556,1,1,2,0.052805495,2.890371758,2.944438979,0.693147181,2.941140029,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 266,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,F,0,2.335,18,19,0.052631579,0.055555556,1,1,2,0.047111772,2.890371758,2.944438979,0.693147181,3.055232379,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 270,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,M,1,2.479,13,14,0.071428571,0.076923077,1,1,2,0.069835019,2.564949357,2.63905733,0.693147181,2.661619683,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 271,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,F,0,2.339,16,17,0.058823529,0.0625,1,1,2,0.053107718,2.772588722,2.833213344,0.693147181,2.935433013,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 272,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,M,1,2.605,18,20,0.05,0.055555556,2,0.5,1,0.053190704,2.890371758,2.995732274,0,2.933871631,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 273,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,38,R28,C,28,F,0,2.174,19,20,0.05,0.052631579,1,1,2,0.040872042,2.944438979,2.995732274,0.693147181,3.197309031,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 280,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,A,20,F,0,2.643,20,23,0.043478261,0.05,3,0.333333333,3,0.048595732,2.995732274,3.135494216,1.098612289,3.024219575,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 281,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,A,20,F,0,2.604,21,24,0.041666667,0.047619048,3,0.333333333,4,0.045573749,3.044522438,3.17805383,1.386294361,3.088423413,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 282,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,A,20,F,0,2.657,21,24,0.041666667,0.047619048,3,0.333333333,3,0.046533222,3.044522438,3.17805383,1.098612289,3.067588765,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 285,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,A,20,F,0,2.789,17,20,0.05,0.058823529,3,0.333333333,1,0.060334301,2.833213344,2.995732274,0,2.807854506,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 286,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,A,20,F,0,2.775,17,20,0.05,0.058823529,3,0.333333333,4,0.060038279,2.833213344,2.995732274,1.386294361,2.812772933,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 290,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.73,13,15,0.066666667,0.076923077,2,0.5,3,0.07725397,2.564949357,2.708050201,1.098612289,2.560656974,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 291,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,NA,17,19,0.052631579,0.058823529,2,0.5,3,NA,2.833213344,2.944438979,1.098612289,NA,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 295,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.446,17,19,0.052631579,0.058823529,2,0.5,3,0.052614943,2.833213344,2.944438979,1.098612289,2.944755105,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 296,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.594,19,21,0.047619048,0.052631579,2,0.5,2,0.050168478,2.944438979,3.044522438,0.693147181,2.992368374,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 297,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.609,20,22,0.045454545,0.05,2,0.5,3,0.04794835,2.995732274,3.091042453,1.098612289,3.037630883,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 300,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.577,15,17,0.058823529,0.066666667,2,0.5,2,0.063108395,2.708050201,2.833213344,0.693147181,2.762901468,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 301,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.578,16,18,0.055555556,0.0625,2,0.5,3,0.059188369,2.772588722,2.890371758,1.098612289,2.827030225,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 302,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,B,24,F,0,2.637,17,19,0.052631579,0.058823529,2,0.5,3,0.057037759,2.833213344,2.944438979,1.098612289,2.864041787,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 310,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,C,28,F,0,2.439,12,14,0.071428571,0.083333333,2,0.5,2,0.07429901,2.48490665,2.63905733,0.693147181,2.599657653,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 311,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,C,28,F,0,2.373,12,13,0.076923077,0.083333333,1,1,1,0.072012915,2.48490665,2.564949357,0,2.630909804,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 312,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,C,28,F,0,2.594,14,16,0.0625,0.071428571,2,0.5,2,0.068085792,2.63905733,2.772588722,0.693147181,2.686986724,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 315,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,12,R17,C,28,F,0,2.594,13,15,0.066666667,0.076923077,2,0.5,2,0.07332316,2.564949357,2.708050201,0.693147181,2.612878752,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 320,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,F,0,2.784,17,20,0.05,0.058823529,3,0.333333333,5,0.06022875,2.833213344,2.995732274,1.609437912,2.809605473,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 321,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.756,20,23,0.043478261,0.05,3,0.333333333,3,0.050689018,2.995732274,3.135494216,1.098612289,2.982046006,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 322,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,F,0,2.696,20,23,0.043478261,0.05,3,0.333333333,4,0.04958846,2.995732274,3.135494216,1.386294361,3.003997141,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 323,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.579,20,23,0.043478261,0.05,3,0.333333333,3,0.047370086,2.995732274,3.135494216,1.098612289,3.049764339,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 324,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,F,0,2.982,24,27,0.037037037,0.041666667,3,0.333333333,4,0.045524759,3.17805383,3.295836866,1.386294361,3.089498947,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 325,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.816,18,21,0.047619048,0.055555556,3,0.333333333,4,0.057517635,2.890371758,3.044522438,1.386294361,2.855663675,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 326,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.753,19,22,0.045454545,0.052631579,3,0.333333333,4,0.053299538,2.944438979,3.091042453,1.386294361,2.931827612,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 327,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,F,0,2.867,21,24,0.041666667,0.047619048,3,0.333333333,4,0.050155533,3.044522438,3.17805383,1.386294361,2.992626447,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 328,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.797,22,25,0.04,0.045454545,3,0.333333333,3,0.046752155,3.091042453,3.218875825,1.098612289,3.062894924,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 329,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.997,22,25,0.04,0.045454545,3,0.333333333,4,0.049891445,3.091042453,3.218875825,1.386294361,2.997905735,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 330,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.9,17,21,0.047619048,0.058823529,4,0.25,4,0.062630043,2.833213344,3.044522438,1.386294361,2.77051019,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 332,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.618,22,25,0.04,0.045454545,3,0.333333333,3,0.043745939,3.091042453,3.218875825,1.098612289,3.129356483,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 333,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,M,1,2.651,23,27,0.037037037,0.043478261,4,0.25,3,0.042388562,3.135494216,3.295836866,1.098612289,3.160876716,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 334,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,A,20,F,0,2.846,26,29,0.034482759,0.038461538,3,0.333333333,4,0.040227481,3.258096538,3.36729583,1.386294361,3.213204916,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 335,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.711,15,16,0.0625,0.066666667,1,1,3,0.066487838,2.708050201,2.772588722,1.098612289,2.710736235,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 336,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,F,0,2.749,20,22,0.045454545,0.05,2,0.5,4,0.05056186,2.995732274,3.091042453,1.386294361,2.984557733,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 337,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.426,20,22,0.045454545,0.05,2,0.5,2,0.044312191,2.995732274,3.091042453,0.693147181,3.116495459,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 338,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.704,21,23,0.043478261,0.047619048,2,0.5,4,0.047368198,3.044522438,3.135494216,1.386294361,3.049804204,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 339,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.721,24,26,0.038461538,0.041666667,2,0.5,2,0.041708311,3.17805383,3.258096538,0.693147181,3.17705487,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 340,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.664,16,18,0.055555556,0.0625,2,0.5,2,0.061239297,2.772588722,2.890371758,0.693147181,2.792966187,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 341,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.583,18,21,0.047619048,0.055555556,3,0.333333333,2,0.052719529,2.890371758,3.044522438,0.693147181,2.942769331,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 342,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.624,19,21,0.047619048,0.052631579,2,0.5,3,0.050773677,2.944438979,3.044522438,1.098612289,2.98037722,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 343,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,F,0,2.592,20,22,0.045454545,0.05,2,0.5,2,0.047621489,2.995732274,3.091042453,0.693147181,3.044471172,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 344,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,3.034,22,24,0.041666667,0.045454545,2,0.5,3,0.050449176,3.091042453,3.17805383,1.098612289,2.986788857,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 345,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.715,14,16,0.0625,0.071428571,2,0.5,3,0.071342282,2.63905733,2.772588722,1.098612289,2.640266107,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 346,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.503,17,19,0.052631579,0.058823529,2,0.5,3,0.053970001,2.833213344,2.944438979,1.098612289,2.919326929,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 347,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.603,18,20,0.05,0.055555556,2,0.5,1,0.053148035,2.890371758,2.995732274,0,2.93467415,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 348,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,F,0,2.487,18,20,0.05,0.055555556,2,0.5,3,0.050615398,2.890371758,2.995732274,1.098612289,2.98349944,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 349,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,B,24,M,1,2.68,21,23,0.043478261,0.047619048,2,0.5,2,0.046943657,3.044522438,3.135494216,0.693147181,3.058807186,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
RPV 350,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,M,1,2.603,13,15,0.066666667,0.076923077,2,0.5,1,0.073589587,2.564949357,2.708050201,0,2.609251749,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 351,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,F,0,2.407,15,17,0.058823529,0.066666667,2,0.5,1,0.058558744,2.708050201,2.833213344,0,2.837724859,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 352,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,F,0,2.354,16,17,0.058823529,0.0625,1,1,2,0.053507251,2.772588722,2.833213344,0.693147181,2.92793811,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 354,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,F,0,2.42,19,21,0.047619048,0.052631579,2,0.5,2,0.046514081,2.944438979,3.044522438,0.693147181,3.068000194,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 356,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,M,1,2.513,16,17,0.058823529,0.0625,1,1,2,0.057592329,2.772588722,2.833213344,0.693147181,2.854365903,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 357,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,M,1,2.547,18,19,0.052631579,0.055555556,1,1,2,0.051939789,2.890371758,2.944438979,0.693147181,2.957670142,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 358,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,M,1,2.422,20,21,0.047619048,0.05,1,1,1,0.044229682,2.995732274,3.044522438,0,3.118359171,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 360,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,F,0,2.408,14,15,0.066666667,0.071428571,1,1,2,0.062771181,2.63905733,2.708050201,0.693147181,2.76825922,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 361,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,F,0,2.331,16,18,0.055555556,0.0625,2,0.5,1,0.052893585,2.772588722,2.890371758,0,2.939473214,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 363,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,17,R19,C,28,M,1,2.633,17,18,0.055555556,0.058823529,1,1,1,0.056948464,2.833213344,2.890371758,0,2.865608568,28 Amazon,28 Mid latitude,28,8.742,Amazon Mid latitude
RPV 365,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,M,1,2.828,17,20,0.05,0.058823529,3,0.333333333,5,0.061151162,2.833213344,2.995732274,1.609437912,2.79440642,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 366,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,F,0,2.799,20,23,0.043478261,0.05,3,0.333333333,3,0.051463111,2.995732274,3.135494216,1.098612289,2.966890028,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 367,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,F,0,2.901,23,26,0.038461538,0.043478261,3,0.333333333,4,0.046306761,3.135494216,3.258096538,1.386294361,3.072467301,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 368,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,F,0,2.792,23,26,0.038461538,0.043478261,3,0.333333333,4,0.04464166,3.135494216,3.258096538,1.386294361,3.10908777,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 369,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,M,1,2.939,23,26,0.038461538,0.043478261,3,0.333333333,4,0.046872582,3.135494216,3.258096538,1.386294361,3.060322379,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 370,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,M,1,2.602,19,22,0.045454545,0.052631579,3,0.333333333,1,0.050330546,2.944438979,3.091042453,0,2.989143103,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 371,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,M,1,2.862,22,26,0.038461538,0.045454545,4,0.25,5,0.047796395,3.091042453,3.258096538,1.609437912,3.040805069,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 372,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,F,0,2.851,22,25,0.04,0.045454545,3,0.333333333,4,0.047621355,3.091042453,3.218875825,1.386294361,3.044473984,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 373,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,M,1,2.841,23,26,0.038461538,0.043478261,3,0.333333333,4,0.045398091,3.135494216,3.258096538,1.386294361,3.092285214,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 374,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,F,0,2.887,26,29,0.034482759,0.038461538,3,0.333333333,3,0.040777612,3.258096538,3.36729583,1.098612289,3.199622084,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 375,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,A,20,M,1,2.963,17,20,0.05,0.058823529,3,0.333333333,5,0.063894251,2.833213344,2.995732274,1.609437912,2.750525889,20 Amazon,20 Mid latitude,20,8.742,Amazon Mid latitude
RPV 380,Amazon,Rondonia,-8.742,2,RPV,Mid latitude,18,R20,B,24,F,0,2.623,16,18,0.055555556,0.0625,2,0.5,3,0.060269919,2.772588722,2.890371758,1.098612289,2.808922159,24 Amazon,24 Mid latitude,24,8.742,Amazon Mid latitude
